34.695652,85.62319,183.37682
45.768116,136.91304,191.04347
48.15942,148.76811,103.76811
216.85507,81.14493,139.97101
238.52174,222.55072,7.362319
149.33333,230.53622,119.42029
44.927536,179.59421,47.0
255.0,218.52174,168.76811
96.5942,42.826088,1.768116
255.0,141.56522,0.28985506
85.81159,57.420288,131.73914
221.73914,43.652172,35.014492
